appeal,supreme,url
66/2018,69/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5f8ec143-fb3b-414c-ae7b-98f644e4540d
50/2018,47/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=86aa79be-82b2-429a-8c46-32c567b39a38
271/2018,36/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e6dd7fb3-e78d-406b-a7df-8b1612a4dffe
404/2018,35/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f7b206bc-9f7e-4470-8f60-7922fbe937ef
344/2018,28/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2fad49a7-dab6-4188-ae6d-17728c43b159
57/2018,51/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=262e8cc7-dc8e-409e-9299-82d2ab1423c8
281/2018,18/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d19de2f-dcf4-4efa-ab09-735e815fb7a9
429/2018,24/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9edb73fd-d783-46c1-8a77-7211746358f9
265/2018,15/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=617a677b-3801-42cd-91e0-a1552671a784
507/2018,30/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=eeb58c5c-9d5d-403b-96ab-df4d0ab8a895
349/2018,23/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bf4ef4e6-06a0-4930-83a3-f299dfbc927d
407/2018,17/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=01c4d237-9ca5-4ce8-90dc-36cb0ccc92e1
243/2018,20/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b79a20d4-05c9-4cf9-850e-56fbd2e2bccb
408/2018,16/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3b9eef1e-4537-40a9-909f-6858b125d919
377/2018,268/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=249eadff-35e6-416d-927e-720093abc699
155/2018,12/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e74cc575-0b7d-4628-8bdb-fd201cbed530
400/2018,257/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ee9cd861-f960-441e-975e-5b4e18c71291
32/2018,240/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fe1c98bd-6bee-4c81-96ff-2ee2f3849712
723/2018,239/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=36bb3480-080c-40b4-9fb6-f97975b0291c
415/2018,238/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=585b7c6b-99ff-4bc4-b46f-f67737363f7d
127/2018,247/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e7f2f5cc-79c1-4891-a7aa-091bf46cd12d
151/2018,215/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d35f5824-3f72-4111-9c78-c598d053f9bc
69/2018,211/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=32e4399c-13da-42d5-ab6f-e4345e054ee2
505/2018,200/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=afdc9082-cf18-4d5e-99e7-6655d6d648b3
573/2018,198/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f512dc18-bd9e-4840-b027-9c3737589f61
112/2018,203/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7a6c3b1d-6256-4916-987a-55ebc4577b2e
442/2018,197/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0d706d52-8890-4486-bb25-ef65e01d09d1
514/2018,189/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7b751af4-1530-41e2-bc43-7560f5c1b4f5
470/2018,182/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7ae64a5f-9a23-44f2-a9b8-09056deb7c04
154/2018,4/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a305aafa-b535-4131-8778-7dd714683d17
746/2018,271/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b273b47c-ae72-415d-9288-077a33bf0509
747/2018,270/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1b3430c2-4dc0-4b93-82ae-e721af7395c2
276/2018,266/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f9c16b11-1f7d-485f-9377-4f0cc5a56f45
205/2018,255/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1d91a8a4-18a9-4a1c-8339-1de9c856533e
829/2018,256/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e8deb549-f5fc-4dc3-a628-db49a44e56f4
228/2018,265/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0362ef39-7a2b-4fe3-8a0c-68eeffe3a33d
729/2018,246/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5f78316a-cbaf-4bf4-8d4c-10fdb56bdc75
3410/2016,252/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=94a5fb95-9b70-4889-846b-85cdad6d83bc
185/2018,219/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cd14ec55-3dcf-4943-84aa-c99fb91ad105
300/2018,236/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6ab98378-6b97-4c24-9f77-60347bf11498
364/2018,216/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6b3f746c-3f7b-4b56-bfbe-6106f009c31c
604/2018,208/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3472e40e-0759-4617-93d9-fe7009ea52d3
105/2018,214/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3dcb7cd0-5a79-4310-9d6b-410f74f34ea3
129/2018,181/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d4de52f1-f2ed-4e5e-bcec-b3e76b430b80
93/2018,179/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=649a08ab-33ba-4894-a759-4effa5ee3433
438/2018,149/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=37add8f9-c6e5-4f9c-b797-46a010c7f667
76/2018,136/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=273a76b6-46f9-4275-9e63-f59f9a0a1f1f
305/2018,94/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d581c505-3f99-421d-8389-89200cad87ed
14/2018,86/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ec5a33c0-f32e-4b2d-a720-b6f74b847d70
6/2018,84/2018,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=919732c8-fd9f-443d-8756-8f0e2cd4f15c
